Brand,Store Number,Country,Longitude,Latitude
Starbucks,21967-216487,IN,72.82,19
Starbucks,26080-243526,IN,72.83,19
Starbucks,24199-236567,IN,72.83,19.07
Starbucks,25658-242046,IN,72.83,19.11
Starbucks,23290-229028,IN,72.88,19.1
Starbucks,19530-197407,IN,72.87,19.07
Starbucks,18224-189164,IN,72.83,18.92
Starbucks,24456-238128,IN,72.89,19.09
Starbucks,26081-243527,IN,72.84,19.17
Starbucks,21709-214285,IN,72.86,19.06
Starbucks,18649-193713,IN,72.91,19.12
Starbucks,22935-226264,IN,72.85,19.16
Starbucks,17857-186566,IN,72.86,19.17
Starbucks,19618-200365,IN,72.86,19.09
Starbucks,21105-209366,IN,72.83,19.1
Starbucks,21818-215805,IN,72.84,19.21
Starbucks,22934-226265,IN,72.81,18.96
Starbucks,22047-217305,IN,73,19.07
Starbucks,21602-213484,IN,77.2,28.68
Starbucks,20477-206185,IN,73.92,18.56
Starbucks,25677-236568,IN,73.82,18.5
Starbucks,21819-215804,IN,73.81,18.56
Starbucks,21828-215807,IN,73.93,18.52
Starbucks,20455-205764,IN,73.89,18.54
Starbucks,22444-221266,IN,73.95,18.55
Starbucks,21335-210964,IN,73.94,18.52
Starbucks,23144-228270,IN,73.84,18.52
Starbucks,26083-243525,IN,80.25,13.06
Starbucks,25647-242045,IN,80.26,13.06
Starbucks,25269-240401,IN,80.21,13.09
Starbucks,23145-228267,IN,80.22,12.99
Starbucks,27719-248626,IN,80.25,13.03
Starbucks,25065-239844,IN,77.33,28.57
Starbucks,47934-260548,JO,35.91,31.96
Starbucks,29563-254254,JO,35.59,31.43
Starbucks,18429-187745,JO,35.6,31.43
Starbucks,18430-187744,JO,35.6,31.43
Starbucks,29908-255885,JO,35.78,32.04
Starbucks,26149-243750,JO,35.95,31.96
Starbucks,29538-254255,JO,35.59,31.43
Starbucks,23550-231165,JO,35.95,31.96
Starbucks,15919-166664,JO,35.92,32.04
Starbucks,30683-99513,JO,35.84,31.98
Starbucks,34330-97726,JO,35.89,31.94
Starbucks,31926-109364,JO,35.87,31.95
Starbucks,34342-97960,JO,35.86,31.96
Starbucks,31639-106258,JO,35.84,31.98
Starbucks,32052-109244,JO,35.85,31.97
Starbucks,32265-122091,JO,35.89,31.97
Starbucks,26977-245546,JO,35.87,32.58
Starbucks,26291-235224,JP,142.36,43.76
Starbucks,31568-111246,JP,142.38,43.73
Starbucks,47076-251782,JP,142.41,43.74
Starbucks,30540-94875,JP,142.32,43.79
Starbucks,15352-156247,JP,141.68,42.79
Starbucks,18018-180146,JP,140.74,41.83
Starbucks,27144-154892,JP,140.72,41.77
Starbucks,32570-137757,JP,141.47,42.97
Starbucks,47658-257606,JP,143.14,42.92
Starbucks,26432-238099,JP,143.2,42.89
Starbucks,48406-260026,JP,141.45,43.02
Starbucks,30409-78927,JP,141.33,43.07
Starbucks,31014-105208,JP,141.3,43.08
Starbucks,15933-165124,JP,141.39,43.04
Starbucks,32429-135586,JP,141.35,43.06
Starbucks,20310-204724,JP,141.35,43.07
Starbucks,31586-111627,JP,141.46,43
Starbucks,30481-88720,JP,141.4,43.08
Starbucks,30448-76566,JP,141.35,43.07
Starbucks,12466-154664,JP,141.35,43.07
Starbucks,30316-68360,JP,141.35,43.06
Starbucks,18785-191885,JP,141.28,43.1
Starbucks,30354-73983,JP,141.35,43.06
Starbucks,25525-241266,JP,141.29,43.08
Starbucks,1848-141686,JP,141.32,43.05
Starbucks,30787-102682,JP,141.37,43.07
Starbucks,31918-125766,JP,141.33,43.06
Starbucks,30357-73982,JP,141.35,43.06
Starbucks,48405-255634,JP,141.33,43.05
Starbucks,26854-232865,JP,141.31,43.06
Starbucks,32032-127566,JP,141.31,42.96
Starbucks,23607-231684,JP,141.38,43.08
Starbucks,22577-222645,JP,141.35,43.07
Starbucks,30596-99416,JP,141.64,42.66
Starbucks,47916-253772,JP,140.7,40.83
Starbucks,26431-232866,JP,140.74,40.8
Starbucks,19104-193045,JP,140.73,40.83
Starbucks,2062-154212,JP,140.45,40.8
Starbucks,22789-224964,JP,141.49,40.52
Starbucks,17825-179764,JP,141.51,40.49
Starbucks,25338-240589,JP,140.46,40.6
Starbucks,49286-267929,JP,141.42,40.6
Starbucks,48563-263846,JP,141.1,39.29
Starbucks,20218-204228,JP,141.13,39.67
Starbucks,31278-107029,JP,141.13,39.68
Starbucks,30381-78922,JP,141.15,39.7
Starbucks,27389-247467,JP,141.14,39.7
Starbucks,30494-93079,JP,141.1,39.71
Starbucks,18778-195164,JP,141.27,38.45
Starbucks,31561-111247,JP,140.9,38.16
Starbucks,28481-247625,JP,140.88,38.26
Starbucks,5066-146485,JP,140.91,38.28
Starbucks,30327-66740,JP,140.89,38.26
Starbucks,30418-81502,JP,140.88,38.23
Starbucks,30157-31100,JP,140.88,38.26
Starbucks,32691-137774,JP,140.88,38.26
Starbucks,30361-75781,JP,140.88,38.26
Starbucks,49062-266828,JP,140.93,38.24
Starbucks,30370-76564,JP,140.88,38.32
Starbucks,30261-45361,JP,140.88,38.26
Starbucks,32692-137044,JP,140.87,38.26
Starbucks,32802-136924,JP,140.84,38.34
Starbucks,30193-32682,JP,140.87,38.26
Starbucks,26436-236764,JP,141.01,38.29
Starbucks,18659-190085,JP,140.88,38.21
Starbucks,30455-84907,JP,140.88,38.36
Starbucks,23152-228246,JP,140.14,39.71
Starbucks,1846-141328,JP,140.15,39.73
Starbucks,30464-86760,JP,140.13,39.72
Starbucks,30610-100068,JP,140.16,39.66
Starbucks,32792-137351,JP,140.51,39.44
Starbucks,25902-231686,JP,139.85,38.9
Starbucks,22159-218284,JP,140.36,38.34
Starbucks,27390-247464,JP,140.32,38.23
Starbucks,14878-154766,JP,140.33,38.28
Starbucks,17066-172464,JP,140.35,38.3
Starbucks,12970-154767,JP,140.33,38.25
Starbucks,31845-118605,JP,140.47,37.69
Starbucks,15436-161245,JP,140.46,37.75
Starbucks,25374-232144,JP,140.85,37.08
Starbucks,26438-242425,JP,140.9,37.02
Starbucks,30229-45339,JP,140.39,37.4
Starbucks,24943-239409,JP,140.33,37.4
Starbucks,17068-175388,JP,140.37,37.37
Starbucks,15803-165125,JP,140.39,37.4
Starbucks,19725-202045,JP,140.63,36.56
Starbucks,29060-218568,JP,140.64,36.59
Starbucks,29255-253147,JP,140.53,36.41
Starbucks,31575-111630,JP,140.58,36.4
Starbucks,23745-233285,JP,140.64,35.92
Starbucks,15343-157445,JP,140.34,36.31
Starbucks,15342-157444,JP,140.34,36.31
Starbucks,30581-225685,JP,140.48,36.37
Starbucks,18093-182004,JP,140.42,36.38
Starbucks,30629-102448,JP,140.36,36.37
Starbucks,21916-216185,JP,140.47,36.36
Starbucks,26569-244573,JP,140.48,36.37
Starbucks,1831-138378,JP,140.45,36.34
Starbucks,30472-84906,JP,140,35.94
Starbucks,20311-204727,JP,139.97,35.94
Starbucks,32405-240591,JP,139.97,35.94
Starbucks,19532-194625,JP,140.17,35.93
Starbucks,1607-137549,JP,139.99,36.19
Starbucks,30255-18580,JP,140.06,35.9
Starbucks,1861-143108,JP,140.18,36.08
Starbucks,32635-136925,JP,140.21,36.09
Starbucks,32402-137530,JP,140.1,36.11
Starbucks,31023-105212,JP,140.13,36.05
Starbucks,30584-98056,JP,140.11,36.08
Starbucks,1838-139192,JP,140.11,36.08
Starbucks,19027-193566,JP,140.13,36.03
Starbucks,32618-137547,JP,140.1,36.09
Starbucks,1605-137760,JP,140.08,36.09
Starbucks,32524-137762,JP,140.09,36.07
Starbucks,1881-144364,JP,140.16,36.01
Starbucks,28494-245013,JP,139.77,36.55
Starbucks,31081-105578,JP,139.83,36.47
Starbucks,48129-261607,JP,139.99,36.44
Starbucks,31677-117276,JP,139.81,36.33
Starbucks,3854-153286,JP,139.81,36.3
Starbucks,30946-103716,JP,139.61,36.29
Starbucks,30471-86763,JP,139.61,36.3
Starbucks,1826-137045,JP,139.86,36.4
Starbucks,30496-165126,JP,139.81,36.32
Starbucks,30452-83444,JP,139.6,36.29
Starbucks,31846-123365,JP,139.87,36.59
Starbucks,24369-237767,JP,139.99,36.57
Starbucks,30489-87903,JP,139.91,36.49
Starbucks,30213-41099,JP,139.89,36.56
Starbucks,30499-93320,JP,139.9,36.56
Starbucks,21203-209866,JP,139.91,36.55
Starbucks,19990-203224,JP,139.91,36.49
Starbucks,30561-95838,JP,139.93,36.56
Starbucks,30200-36099,JP,139.9,36.57
Starbucks,1832-138646,JP,138.74,36.34
Starbucks,23116-225664,JP,139.16,36.33
Starbucks,1393-141129,JP,139.24,36.34
Starbucks,15784-159164,JP,139.1,36.33
Starbucks,31573-111625,JP,139.08,36.38
Starbucks,48372-261609,JP,139.38,36.27
Starbucks,30516-93409,JP,139.4,36.29
Starbucks,32393-137527,JP,139.03,36.34
Starbucks,31336-107737,JP,139.01,36.39
Starbucks,30247-48139,JP,139.01,36.32
Starbucks,13019-155772,JP,139.01,36.32
Starbucks,23190-228550,JP,139.03,36.32
Starbucks,30589-95542,JP,139.03,36.42
Starbucks,17309-180744,JP,139.62,35.91
Starbucks,48464-263455,JP,139.6,35.98
Starbucks,30466-84829,JP,139.6,35.8
Starbucks,26258-230445,JP,139.55,35.86
Starbucks,9148-151044,JP,139.52,35.86
Starbucks,30210-48119,JP,139.32,35.85
Starbucks,32058-131150,JP,139.54,36.14
Starbucks,5139-147945,JP,139.59,36.18
Starbucks,31310-107471,JP,139.67,36
Starbucks,31607-111634,JP,139.32,35.92
Starbucks,7114-148412,JP,139.41,36.01
Starbucks,30482-88503,JP,139.4,35.82
Starbucks,32146-133165,JP,139.12,36.25
Starbucks,32082-132227,JP,139.12,36.26
Starbucks,19102-191886,JP,139.79,35.99
Starbucks,32081-132228,JP,139.76,35.98
Starbucks,30283-18619,JP,139.48,35.91
Starbucks,30522-93076,JP,139.48,35.91
Starbucks,1367-138159,JP,139.7,35.81
Starbucks,30168-26047,JP,139.71,35.83
Starbucks,30463-86762,JP,139.72,35.8
Starbucks,31416-108699,JP,139.47,35.98
Starbucks,30531-94657,JP,139.79,35.88
Starbucks,32736-133909,JP,139.82,35.88
Starbucks,32732-133907,JP,139.83,35.88
Starbucks,32200-133904,JP,139.79,35.88
Starbucks,32733-133908,JP,139.83,35.88
Starbucks,32734-133906,JP,139.83,35.88
Starbucks,15154-156686,JP,139.83,35.88
Starbucks,15227-158966,JP,139.61,36.08
Starbucks,31042-105210,JP,139.68,36.07
Starbucks,30289-63508,JP,139.39,36.14
Starbucks,30603-99933,JP,139.85,35.84
Starbucks,32059-131149,JP,139.5,35.84
Starbucks,31132-105828,JP,139.37,36.06
Starbucks,30187-28855,JP,139.57,35.82
Starbucks,30541-94656,JP,139.62,35.93
Starbucks,30241-50079,JP,139.62,35.91
Starbucks,26259-236185,JP,139.63,35.9
Starbucks,30372-78186,JP,139.62,35.91
Starbucks,32629-138158,JP,139.65,35.85
Starbucks,31021-105209,JP,139.73,35.89
Starbucks,32013-127584,JP,139.66,35.86
Starbucks,30573-95338,JP,139.61,35.89
Starbucks,30342-70201,JP,139.65,35.87
Starbucks,30214-44101,JP,139.65,35.85
Starbucks,26441-242424,JP,139.66,35.86
Starbucks,47702-259486,JP,139.63,35.89
Starbucks,27928-246965,JP,139.4,35.96
Starbucks,30701-100744,JP,139.8,35.83
Starbucks,27507-247908,JP,139.68,35.81
Starbucks,30566-96814,JP,139.65,35.83
Starbucks,48226-261610,JP,139.43,35.8
Starbucks,19717-199787,JP,139.46,35.8
Starbucks,30275-60299,JP,139.45,35.81
Starbucks,8096-179344,JP,139.47,35.79
Starbucks,31080-105576,JP,139.39,35.93
Starbucks,30509-93693,JP,139.68,35.82
Starbucks,32407-137344,JP,140.16,35.58
Starbucks,30597-99413,JP,140.12,35.59
Starbucks,21127-209311,JP,140.03,35.65
Starbucks,1865-143384,JP,140.17,35.64
Starbucks,30393-80323,JP,140.12,35.61
Starbucks,30188-28995,JP,140.04,35.65
Starbucks,30858-102807,JP,140.04,35.65
Starbucks,32730-139748,JP,140.09,35.63
Starbucks,21126-209312,JP,140.03,35.66
Starbucks,30462-86123,JP,140.11,35.61
Starbucks,7068-150269,JP,140.03,35.66
Starbucks,24050-221166,JP,140.12,35.66
Starbucks,17060-173065,JP,140.03,35.66
Starbucks,1854-142950,JP,140.16,35.55
Starbucks,30228-34259,JP,140.12,35.61
Starbucks,26867-245931,JP,139.99,35.7
Starbucks,30027-11541,JP,139.99,35.69
Starbucks,30249-49439,JP,139.99,35.68
Starbucks,17059-167984,JP,139.98,35.71
Starbucks,26261-236164,JP,139.96,35.71
Starbucks,30048-11601,JP,140.02,35.69
Starbucks,30457-86125,JP,139.85,35.33
Starbucks,18219-188764,JP,140.02,36.57
Starbucks,16806-170765,JP,140.1,35.51
Starbucks,30298-240831,JP,139.94,35.72
Starbucks,26437-241031,JP,140.13,35.8
Starbucks,8170-105203,JP,140.11,35.8
Starbucks,1840-139885,JP,140,35.77
Starbucks,30151-26829,JP,139.97,35.86
Starbucks,31054-105572,JP,139.96,35.85
Starbucks,28153-249617,JP,140.01,35.83
Starbucks,21448-211564,JP,139.97,35.86
Starbucks,30551-93315,JP,139.97,35.88
Starbucks,30149-26727,JP,139.97,35.86
Starbucks,28780-251164,JP,140.49,35.9
Starbucks,31817-119924,JP,140.11,35.61
Starbucks,16807-164411,JP,139.94,35.44
Starbucks,23153-228244,JP,139.91,35.37
Starbucks,32771-139046,JP,139.96,35.38
Starbucks,47535-258709,JP,139.9,35.78
Starbucks,30202-32680,JP,139.9,35.78
Starbucks,25337-240590,JP,139.9,35.83
Starbucks,30611-100399,JP,136.86,35.1
Starbucks,32078-132224,JP,140.02,35.69
Starbucks,24374-237768,JP,140.02,35.69
Starbucks,30438-84903,JP,140.29,35.78
Starbucks,30346-71201,JP,140.39,35.77
Starbucks,30111-15633,JP,140.32,35.8
Starbucks,30417-81162,JP,140.38,35.76
Starbucks,30225-33799,JP,140.38,35.77
Starbucks,32395-137526,JP,140.22,35.71
Starbucks,19119-186364,JP,140.29,35.72
Starbucks,1835-139047,JP,140.29,35.71
Starbucks,31454-108695,JP,140.31,35.75
Starbucks,32401-137525,JP,139.88,35.64
Starbucks,30490-90863,JP,139.89,35.67
Starbucks,30998-104570,JP,139.91,35.65
Starbucks,30590-98548,JP,140.07,35.73
Starbucks,30416-77960,JP,140.12,35.72
Starbucks,30591-98005,JP,140.17,35.67
Starbucks,30179-30055,JP,139.54,35.7
Starbucks,32501-138163,JP,139.8,35.75
Starbucks,22666-223526,JP,139.8,35.75
Starbucks,30539-95059,JP,139.81,35.75
Starbucks,30564-96701,JP,139.36,35.71
Starbucks,30587-98383,JP,139.76,35.7
Starbucks,30139-26027,JP,139.75,35.7
Starbucks,30477-81170,JP,139.75,35.71
Starbucks,30022-11535,JP,139.76,35.71
Starbucks,32400-137539,JP,139.75,35.7
Starbucks,19111-196984,JP,139.76,35.7
Starbucks,31131-105829,JP,139.76,35.71
Starbucks,1824-138169,JP,139.76,35.69
Starbucks,30029-11543,JP,139.74,35.68
Starbucks,31676-117284,JP,139.76,35.68
Starbucks,24053-224424,JP,139.74,35.7
Starbucks,18721-191887,JP,139.76,35.67
Starbucks,30100-13422,JP,139.74,35.67
Starbucks,16213-160126,JP,139.77,35.68
Starbucks,30444-81172,JP,139.77,35.68
Starbucks,49045-266827,JP,139.74,35.7
Starbucks,30096-14432,JP,139.76,35.69
Starbucks,30230-38780,JP,139.77,35.69
Starbucks,30408-80342,JP,139.76,35.69
Starbucks,23460-230450,JP,139.76,35.68
Starbucks,32462-138174,JP,139.77,35.7
Starbucks,30087-14971,JP,139.77,35.7
Starbucks,6186-149487,JP,139.77,35.7
Starbucks,30002-9693,JP,139.76,35.7
Starbucks,13167-155004,JP,139.76,35.67
Starbucks,30066-12737,JP,139.76,35.67
Starbucks,31643-115274,JP,139.77,35.68
Starbucks,30912-103477,JP,139.75,35.7
Starbucks,49833-271405,JP,139.76,35.7
Starbucks,20618-197787,JP,139.77,35.69
Starbucks,32660-135585,JP,139.75,35.67
Starbucks,30431-81983,JP,139.77,35.68
Starbucks,30024-11538,JP,139.76,35.68
Starbucks,30460-81171,JP,139.75,35.7
Starbucks,30108-18601,JP,139.75,35.7
Starbucks,32287-136747,JP,139.74,35.68
Starbucks,3677-139064,JP,139.76,35.68
Starbucks,4180-147784,JP,139.77,35.68
Starbucks,32011-127587,JP,139.76,35.67
Starbucks,30407-72851,JP,139.76,35.7
Starbucks,30112-13529,JP,139.74,35.69
Starbucks,25524-241267,JP,139.74,35.68
Starbucks,30389-80324,JP,139.76,35.67
Starbucks,30101-18602,JP,139.76,35.69
Starbucks,30005-9834,JP,139.75,35.67
Starbucks,30402-72844,JP,139.77,35.69
Starbucks,30070-12772,JP,139.76,35.69
Starbucks,30392-74801,JP,139.76,35.68
Starbucks,30204-44102,JP,139.76,35.68
Starbucks,23063-227405,JP,139.54,35.65
Starbucks,30153-20162,JP,139.59,35.66
Starbucks,30063-12106,JP,139.77,35.67
Starbucks,30050-11638,JP,139.77,35.68
Starbucks,1841-139924,JP,139.76,35.67
Starbucks,30345-71381,JP,139.78,35.68
Starbucks,30117-21601,JP,139.77,35.68
Starbucks,25436-229285,JP,139.76,35.67
Starbucks,30017-9923,JP,139.78,35.69
Starbucks,30209-34681,JP,139.77,35.67
Starbucks,30091-14290,JP,139.77,35.68
Starbucks,31700-115275,JP,139.78,35.67
Starbucks,30046-11599,JP,139.78,35.69
Starbucks,30095-12774,JP,139.77,35.68
Starbucks,30282-50081,JP,139.78,35.66
Starbucks,9102-92936,JP,139.77,35.67
Starbucks,30001-9512,JP,139.77,35.67
Starbucks,30052-11639,JP,139.76,35.67
Starbucks,30003-9832,JP,139.77,35.68
Starbucks,49281-267927,JP,139.88,35.73
Starbucks,30583-98076,JP,139.48,35.67
Starbucks,30537-94655,JP,139.33,35.74
Starbucks,18662-190104,JP,139.38,35.61
Starbucks,16307-165465,JP,139.29,35.67
Starbucks,18028-180144,JP,139.4,35.63
Starbucks,28178-250444,JP,139.34,35.66
Starbucks,30433-79320,JP,139.34,35.66
Starbucks,6194-152450,JP,139.34,35.65
Starbucks,21202-209867,JP,139.34,35.66
Starbucks,31649-115276,JP,139.41,35.67
Starbucks,25645-228549,JP,139.38,35.66
Starbucks,32121-133170,JP,139.28,35.73
Starbucks,32122-133169,JP,139.27,35.73
Starbucks,28998-252026,JP,139.51,35.64
Starbucks,28486-247907,JP,139.63,35.78
Starbucks,30126-13534,JP,139.66,35.77
Starbucks,30821-102810,JP,139.69,35.75
Starbucks,30288-48079,JP,139.87,35.77
Starbucks,30947-103717,JP,139.85,35.77
Starbucks,30120-13533,JP,139.72,35.78
Starbucks,30190-29057,JP,139.74,35.75
Starbucks,32661-138165,JP,139.76,35.74
Starbucks,30503-86122,JP,139.52,35.77
Starbucks,28884-251781,JP,135.19,34.7
Starbucks,22398-220728,JP,139.51,35.7
Starbucks,49050-266832,JP,139.52,35.7
Starbucks,30115-21602,JP,139.48,35.7
Starbucks,30165-15474,JP,139.83,35.7
Starbucks,22404-212190,JP,139.79,35.66
Starbucks,9054-149488,JP,139.83,35.68
Starbucks,30341-71203,JP,139.78,35.63
Starbucks,26864-245927,JP,139.79,35.63
Starbucks,30182-28877,JP,139.84,35.67
Starbucks,31308-107112,JP,139.79,35.66
Starbucks,25550-241531,JP,139.79,35.66
Starbucks,12727-155291,JP,139.78,35.63
Starbucks,17236-169544,JP,139.78,35.63
Starbucks,30172-31119,JP,139.8,35.67
Starbucks,30198-37159,JP,139.8,35.66
Starbucks,12958-150268,JP,139.82,35.67
Starbucks,30432-81167,JP,139.45,35.7
Starbucks,30983-104802,JP,139.38,35.6
Starbucks,19744-200804,JP,139.45,35.54
Starbucks,30119-13531,JP,139.47,35.51
Starbucks,30720-100921,JP,139.46,35.53
Starbucks,32770-139194,JP,139.44,35.54
Starbucks,25852-242713,JP,139.45,35.54
Starbucks,30831-102809,JP,139.48,35.58
Starbucks,30004-9833,JP,139.45,35.54
Starbucks,30347-70982,JP,139.7,35.64
Starbucks,30162-29035,JP,139.67,35.61
Starbucks,30033-11547,JP,139.68,35.63
Starbucks,30328-41180,JP,139.7,35.65
Starbucks,30045-11584,JP,139.67,35.61
Starbucks,32147-133167,JP,139.71,35.63
Starbucks,49742-271046,JP,139.68,35.62
Starbucks,30192-29058,JP,139.75,35.65
Starbucks,30080-12779,JP,139.72,35.67
Starbucks,30271-41184,JP,139.74,35.67
Starbucks,30575-98057,JP,139.76,35.66
Starbucks,30380-37179,JP,139.71,35.66
Starbucks,30036-11559,JP,139.74,35.63
Starbucks,30015-9921,JP,139.72,35.67
Starbucks,30281-45362,JP,139.75,35.66
Starbucks,30343-74802,JP,139.76,35.67
Starbucks,30071-12771,JP,139.76,35.65
Starbucks,30114-149644,JP,139.77,35.63
Starbucks,32408-137346,JP,139.74,35.67
Starbucks,5151-148550,JP,139.74,35.63
Starbucks,31725-117708,JP,139.76,35.66
Starbucks,30469-77187,JP,139.73,35.66
Starbucks,30127-25987,JP,139.74,35.68
Starbucks,30441-81101,JP,139.76,35.67
Starbucks,30501-84223,JP,139.74,35.63
Starbucks,30805-102684,JP,139.73,35.64
Starbucks,30099-18581,JP,139.76,35.67
Starbucks,30604-143764,JP,139.73,35.66
Starbucks,30058-11718,JP,139.75,35.67
Starbucks,30075-12775,JP,139.74,35.66
Starbucks,30628-100745,JP,134.98,34.82
Starbucks,32014-127585,JP,139.75,35.66
Starbucks,30468-81169,JP,139.73,35.66
Starbucks,31236-106790,JP,139.75,35.66
Starbucks,22628-223066,JP,139.76,35.66
Starbucks,21847-215665,JP,139.74,35.67
Starbucks,32659-138168,JP,139.74,35.66
Starbucks,30028-11542,JP,139.74,35.66
Starbucks,30074-12773,JP,139.75,35.67
Starbucks,32468-138170,JP,139.73,35.66
Starbucks,30006-9852,JP,139.74,35.67
Starbucks,30041-11580,JP,139.71,35.66
Starbucks,30042-11581,JP,139.71,35.66
Starbucks,30136-22302,JP,139.73,35.66
Starbucks,30175-33819,JP,139.74,35.67
Starbucks,30084-144064,JP,139.56,35.7
Starbucks,26792-243445,JP,139.55,35.69
Starbucks,31219-190106,JP,139.57,35.68
Starbucks,30337-69863,JP,139.35,35.78
Starbucks,48562-263836,JP,139.39,35.75
Starbucks,31387-107969,JP,139.38,35.75
Starbucks,30060-12104,JP,139.58,35.71
Starbucks,21578-193044,JP,139.58,35.7
Starbucks,30324-69862,JP,139.58,35.7
Starbucks,30039-11578,JP,139.58,35.7
Starbucks,30215-45359,JP,139.67,35.71
Starbucks,30553-95663,JP,139.65,35.74
Starbucks,30420-75784,JP,139.59,35.75
Starbucks,32469-138173,JP,139.32,35.79
Starbucks,19708-194964,JP,139.67,35.6
Starbucks,32790-139324,JP,139.73,35.59
Starbucks,31545-111249,JP,139.79,35.55
Starbucks,31603-111639,JP,139.78,35.55
Starbucks,30588-96623,JP,139.79,35.55
Starbucks,30606-131171,JP,139.72,35.56
Starbucks,23273-222646,JP,139.67,35.61
Starbucks,20861-208524,JP,139.67,35.66
Starbucks,19110-198225,JP,139.62,35.62
Starbucks,19644-194965,JP,139.63,35.61
Starbucks,21302-210705,JP,139.68,35.65
Starbucks,24460-238096,JP,139.63,35.61
Starbucks,18386-181204,JP,139.61,35.67
Starbucks,27438-247589,JP,139.66,35.63
Starbucks,31651-117277,JP,139.63,35.64
Starbucks,30019-11532,JP,139.67,35.66
Starbucks,30026-11540,JP,139.65,35.67
Starbucks,30857-102962,JP,139.63,35.63
Starbucks,26568-244574,JP,139.63,35.63
Starbucks,15215-150544,JP,139.63,35.61
Starbucks,30620-100746,JP,139.6,35.64
Starbucks,30498-86764,JP,139.63,35.61
Starbucks,30105-13423,JP,139.67,35.64
Starbucks,30011-9917,JP,139.71,35.67
Starbucks,30008-9914,JP,139.7,35.66
Starbucks,15501-162425,JP,139.71,35.67
Starbucks,30533-94918,JP,139.71,35.65
Starbucks,30137-15493,JP,139.7,35.66
Starbucks,15807-164745,JP,139.7,35.65
Starbucks,29372-253424,JP,139.69,35.68
Starbucks,30113-20139,JP,139.71,35.65
Starbucks,26972-246305,JP,139.7,35.66
Starbucks,32242-135149,JP,139.71,35.68
Starbucks,30476-86766,JP,139.7,35.66
Starbucks,17070-167326,JP,139.71,35.67
Starbucks,30016-9922,JP,139.7,35.69
Starbucks,32774-136926,JP,139.7,35.67
Starbucks,28996-252024,JP,139.72,35.65
Starbucks,30430-78924,JP,139.72,35.65
Starbucks,30605-14431,JP,139.7,35.66
Starbucks,30197-33226,JP,139.7,35.69
Starbucks,32729-138162,JP,139.7,35.67
Starbucks,30086-14230,JP,139.71,35.66
Starbucks,30222-36080,JP,139.71,35.67
Starbucks,15589-157247,JP,139.68,35.67
Starbucks,32101-132229,JP,139.7,35.68
Starbucks,24270-236938,JP,139.71,35.65
Starbucks,1820-144366,JP,139.71,35.64
Starbucks,30124-15793,JP,139.7,35.69
Starbucks,24160-236184,JP,139.71,35.65
Starbucks,30088-15593,JP,139.71,35.66
Starbucks,30118-13424,JP,139.7,35.66
Starbucks,15408-150965,JP,139.73,35.62
Starbucks,30518-93820,JP,139.73,35.61
Starbucks,30037-11560,JP,139.72,35.62
Starbucks,24607-238418,JP,139.73,35.62
Starbucks,30043-11582,JP,139.73,35.62
Starbucks,21917-216184,JP,139.72,35.63
Starbucks,19106-192665,JP,139.71,35.63
Starbucks,15139-153184,JP,139.73,35.61
Starbucks,30205-38540,JP,139.75,35.62
Starbucks,32470-138172,JP,139.72,35.63
Starbucks,31947-240830,JP,139.7,35.69
Starbucks,16940-174304,JP,139.74,35.7
Starbucks,30535-95309,JP,129.86,32.76
Starbucks,3683-143386,JP,139.7,35.69
